h3_index,cuisine_type,competitor_count,avg_rating,total_reviews,rent_index,void_score,latitude,longitude,dominant_zip
8848e85555fffff,Thai,1,4.0,195,1101.2239422084624,69.55,32.23667,-110.889149,85712
8848e85569fffff,Vietnamese,1,3.5,240,1126.9557226399331,69.55,32.226969,-110.857271,85711
8848e85661fffff,Chinese,1,3.5,75,1025.4444444444443,69.55,32.162971,-110.95539,85714
88264626dbfffff,American (Traditional),1,3.0,372,1209.8347953216373,69.55,38.601637,-90.242757,63118
882646aed3fffff,Bars,1,4.0,147,1072.0555555555554,69.55,38.889259,-90.180578,62002
882661b443fffff,Tacos,1,4.5,12,984.4100274725274,69.55,39.773531,-86.01153,46219
882661b45dfffff,Fast Food,1,2.5,7,984.4100274725274,69.55,39.773365,-86.009998,46219
882661b461fffff,Pizza,1,4.5,6,984.4100274725274,69.55,39.78205,-86.045408,46219
882661b711fffff,Sandwiches,1,2.5,8,984.4100274725274,69.55,39.796892,-86.043568,46219
882661b733fffff,Breakfast & Brunch,1,2.0,13,984.4100274725274,69.55,39.787107,-86.064202,46219
88298901d7fffff,Sushi Bars,1,4.0,753,1447.1403133903134,69.55,39.498451,-119.800872,89502
8848e85453fffff,Grocery,1,4.5,182,1093.2730158730158,69.55,32.23298,-110.981042,85705
8848e854e3fffff,Japanese,1,4.0,187,1093.2730158730158,69.55,32.278262,-110.977255,85705
8848e85507fffff,Mexican,1,4.0,197,1101.2239422084624,69.55,32.251,-110.87343,85712
8848e85545fffff,American (Traditional),1,3.0,242,1126.9557226399331,69.55,32.222009,-110.870116,85711
8848e8554dfffff,Vietnamese,1,4.0,237,1126.9557226399331,69.55,32.21877,-110.875794,85711
8848e85555fffff,Bars,1,3.5,201,1101.2239422084624,69.55,32.236471,-110.893094,85712
88264626b3fffff,Chicken Wings,1,4.0,218,1117.6020467836258,69.54,38.570893,-90.283998,63116
882661a357fffff,Caterers,1,4.0,265,1147.7967914438502,69.54,39.786131,-86.241449,46224
882661b553fffff,American (New),1,4.5,5,984.4100274725274,69.54,39.768007,-86.07081,46219
8848e85429fffff,American (Traditional),1,3.5,408,1236.9766308243727,69.54,32.236384,-110.928636,85716
8848e85643fffff,Cafes,1,2.5,64,1025.4444444444443,69.54,32.162489,-110.990231,85714
8848e8574bfffff,American (New),1,4.0,66,1025.4444444444443,69.54,32.16363,-110.916214,85714
88264626a1fffff,Greek,1,4.0,301,1171.3425925925924,69.54,38.590395,-90.306866,63109
8826463493fffff,Soul Food,1,4.0,22,995.1944444444445,69.54,38.676642,-90.259812,63115
882661b627fffff,Puerto Rican,1,5.0,5,984.4100274725274,69.54,39.796661,-86.014682,46219
882661b733fffff,Chicken Wings,1,1.5,5,984.4100274725274,69.54,39.787943,-86.063833,46219
882a924db7fffff,German,1,4.5,225,1122.7264822134387,69.54,39.833737,-86.031705,46226
8848e85455fffff,Chicken Wings,1,4.0,175,1093.2730158730158,69.54,32.231918,-110.965375,85705
8848e85455fffff,Pubs,1,4.0,175,1093.2730158730158,69.54,32.227092,-110.965397,85705
8848e85601fffff,Event Planning & Services,1,3.5,69,1025.4444444444443,69.54,32.17484,-110.9773,85714
8848e85737fffff,Mediterranean,1,4.5,230,1126.9557226399331,69.54,32.221171,-110.894791,85711
88264626b9fffff,Barbeque,1,4.0,295,1171.3425925925924,69.53,38.578666,-90.282308,63109
88264626b9fffff,Ice Cream & Frozen Yogurt,1,4.0,9,995.1944444444445,69.53,38.581156,-90.279098,63115
8826463491fffff,Fast Food,1,2.0,7,995.1944444444445,69.53,38.678558,-90.258771,63115
882646349bfffff,Soul Food,1,3.0,8,995.1944444444445,69.53,38.677599,-90.254749,63115
8848e85421fffff,Shanghainese,1,4.0,400,1236.9766308243727,69.53,32.251086,-110.927834,85716
8848e85555fffff,Breakfast & Brunch,1,3.0,182,1101.2239422084624,69.53,32.236471,-110.893094,85712
882640da4bfffff,Ice Cream & Frozen Yogurt,1,4.0,53,1022.111111111111,69.53,38.855926,-90.086176,62095
88264626b3fffff,Greek,1,4.0,197,1117.6020467836258,69.52,38.570262,-90.284606,63116
88264626dbfffff,Ethiopian,1,4.5,347,1209.8347953216373,69.52,38.598728,-90.242634,63118
8848e85435fffff,Gluten-Free,1,4.0,539,1326.3019794215445,69.52,32.260791,-110.943338,85719
8848e85541fffff,Breakfast & Brunch,1,4.0,213,1126.9557226399331,69.52,32.220978,-110.8786,85711
8826462651fffff,Nightlife,1,4.0,633,1388.6406862745098,69.52,38.655013,-90.297761,63112
88264626b1fffff,Event Planning & Services,1,4.0,286,1171.3425925925924,69.52,38.576575,-90.286838,63109
8848e8509dfffff,African,1,4.5,170,1101.2239422084624,69.52,32.206137,-110.853943,85712
8848e852d5fffff,Breakfast & Brunch,1,3.5,201,1118.3424242424242,69.52,32.127387,-110.876075,85706
8848e854ebfffff,Breakfast & Brunch,1,4.5,159,1093.2730158730158,69.52,32.271486,-110.987264,85705
8848e85555fffff,Gluten-Free,1,4.5,175,1101.2239422084624,69.52,32.236046,-110.89662,85712
8848e85643fffff,Salad,1,3.5,48,1025.4444444444443,69.52,32.164589,-110.988714,85714
8848e8cdb3fffff,Mexican,1,2.0,48,1025.4444444444443,69.52,32.163738,-110.93972,85714
8848e85543fffff,Asian Fusion,1,3.5,209,1126.9557226399331,69.51,32.229137,-110.884848,85711
8848e85555fffff,Beer,1,3.0,166,1101.2239422084624,69.51,32.236512,-110.893026,85712
8848e85643fffff,Breakfast & Brunch,1,4.5,45,1025.4444444444443,69.51,32.163475,-110.98698,85714
8848e85733fffff,Seafood,1,4.0,205,1126.9557226399331,69.51,32.223032,-110.908658,85711
8848e85737fffff,Flowers & Gifts,1,4.0,206,1126.9557226399331,69.51,32.222051,-110.895381,85711
882a924db1fffff,Barbeque,1,4.0,202,1122.7264822134387,69.51,39.836538,-86.025323,46226
8848e85097fffff,Gluten-Free,1,3.5,253,1154.5453384418902,69.51,32.22172,-110.848841,85710
8848e85455fffff,Salad,1,4.0,153,1093.2730158730158,69.51,32.228054,-110.96557,85705
8848e85459fffff,Street Vendors,1,4.5,661,1410.6037037037038,69.51,32.219762,-110.985493,85745
8848e8551dfffff,Burgers,1,3.0,167,1101.2239422084624,69.51,32.25096,-110.890264,85712
8848e8573dfffff,Breakfast & Brunch,1,4.0,202,1126.9557226399331,69.51,32.207724,-110.90211,85711
8848e8575dfffff,Venues & Event Spaces,1,2.5,44,1025.4444444444443,69.51,32.169961,-110.919219,85714
8848e8cd85fffff,Japanese,1,3.5,191,1118.3424242424242,69.51,32.133679,-110.923443,85706
882640da41fffff,Caribbean,1,5.0,25,1022.111111111111,69.5,38.86094,-90.09434,62095
8826462691fffff,Mexican,1,4.5,183,1117.6020467836258,69.5,38.583527,-90.264847,63116
88264626abfffff,Donuts,1,4.5,268,1171.3425925925924,69.5,38.5922,-90.302837,63109
882661a213fffff,Delis,1,4.0,709,1444.3333333333333,69.5,39.756312,-86.159469,46225
88298901d7fffff,Breakfast & Brunch,1,3.5,712,1447.1403133903134,69.5,39.498221,-119.799191,89502
8848e8556bfffff,Barbeque,1,4.0,156,1101.2239422084624,69.5,32.235562,-110.861672,85712
882646a43dfffff,Nightlife,1,4.0,107,1072.0555555555554,69.5,38.922,-90.108544,62002
882646a4b9fffff,Fast Food,1,1.5,28,1022.111111111111,69.5,38.867808,-90.065951,62095
882a924db1fffff,Breakfast & Brunch,1,4.5,194,1122.7264822134387,69.5,39.838174,-86.022509,46226
8848e850b5fffff,Thai,1,3.5,242,1154.5453384418902,69.5,32.22058,-110.822713,85710
8848e85643fffff,Bars,1,2.0,37,1025.4444444444443,69.5,32.164891,-110.98671,85714
8848e8574bfffff,Breakfast & Brunch,1,2.5,32,1025.4444444444443,69.5,32.162505,-110.91386,85714
8848e8cdb3fffff,American (Traditional),1,2.5,35,1025.4444444444443,69.5,32.162783,-110.941035,85714
882646a4b1fffff,Southern,1,4.0,24,1022.111111111111,69.49,38.86588,-90.06946,62095
882661a259fffff,Vegetarian,1,4.5,695,1442.0516591251883,69.49,39.788567,-86.150663,46202
882661b1a3fffff,Specialty Food,1,4.0,296,1194.3237639553429,69.49,39.821157,-86.231502,46222
882661b315fffff,Mediterranean,1,4.0,262,1172.6180264180264,69.49,39.913997,-86.18535,46260
8848e85411fffff,Tacos,1,4.5,135,1093.2730158730158,69.49,32.249036,-110.978536,85705
8848e8543dfffff,Sushi Bars,1,3.5,511,1326.3019794215445,69.49,32.256756,-110.944207,85719
8848e85463fffff,Mediterranean,1,2.5,363,1236.9766308243727,69.49,32.236517,-110.934276,85716
8848e85555fffff,Japanese Curry,1,4.0,149,1101.2239422084624,69.49,32.235876,-110.894618,85712
882640c9ebfffff,Mexican,1,4.5,257,1171.3425925925924,69.49,38.606144,-90.219669,63109
8826462655fffff,Bubble Tea,1,4.0,614,1388.6406862745098,69.49,38.656246,-90.306529,63112
882646a4a7fffff,American (Traditional),1,4.5,17,1022.111111111111,69.49,38.875374,-90.098941,62095
882646a4b9fffff,American (New),1,3.0,17,1022.111111111111,69.49,38.8686,-90.0648,62095
8848e85469fffff,Korean,1,4.0,369,1236.9766308243727,69.49,32.220574,-110.929707,85716
8848e854a9fffff,Pizza,1,4.0,135,1093.2730158730158,69.49,32.28604,-110.975007,85705
8848e854adfffff,Coffee & Tea,1,4.0,133,1093.2730158730158,69.49,32.28854,-110.963144,85705
8848e85643fffff,Grocery,1,4.5,28,1025.4444444444443,69.49,32.165264,-110.982054,85714
8848e85665fffff,Donuts,1,4.5,23,1025.4444444444443,69.49,32.164965,-110.94305,85714
8848e8566dfffff,Sandwiches,1,3.0,23,1025.4444444444443,69.49,32.162893,-110.945238,85714
8848e8cd99fffff,Barbeque,1,4.0,179,1118.3424242424242,69.49,32.137318,-110.956528,85706
882646a4b1fffff,Mexican,1,3.5,12,1022.111111111111,69.48,38.865897,-90.068217,62095
882646a4b1fffff,Tacos,1,2.0,10,1022.111111111111,69.48,38.86687,-90.06788,62095
882646a4b9fffff,Chinese,1,3.0,12,1022.111111111111,69.48,38.869085,-90.066319,62095
882646a59bfffff,American (Traditional),1,4.0,11,1022.111111111111,69.48,38.875094,-90.100656,62095
882646a59bfffff,Mexican,1,4.0,11,1022.111111111111,69.48,38.875092,-90.100656,62095
882661a023fffff,American (New),1,4.0,417,1275.5555555555557,69.48,39.727713,-86.251053,46241
8848e8554bfffff,Tea Rooms,1,4.5,179,1126.9557226399331,69.48,32.220892,-110.890477,85711
8848e85561fffff,Sushi Bars,1,2.5,136,1101.2239422084624,69.48,32.236898,-110.857294,85712
8848e8564bfffff,Asian Fusion,1,3.5,166,1118.3424242424242,69.48,32.152629,-110.988186,85706
8848e85661fffff,American (Traditional),1,2.0,17,1025.4444444444443,69.48,32.163614,-110.955344,85714
88264626d7fffff,Local Flavor,1,4.5,166,1117.6020467836258,69.48,38.598477,-90.26312,63116
882646a4a7fffff,Breakfast & Brunch,1,3.5,15,1022.111111111111,69.48,38.874298,-90.100005,62095
882646a4a7fffff,Chinese,1,4.0,9,1022.111111111111,69.48,38.873545,-90.099184,62095
882646a4b1fffff,Fast Food,1,3.0,10,1022.111111111111,69.48,38.866509,-90.067728,62095
882646a4b5fffff,Breakfast & Brunch,1,2.5,10,1022.111111111111,69.48,38.86352,-90.07798,62095
882646aed1fffff,Specialty Food,1,3.0,94,1072.0555555555554,69.48,38.896563,-90.186203,62002
882661b0b5fffff,Sandwiches,1,4.5,629,1406.8936741363211,69.48,39.803096,-86.153032,46205
8829890183fffff,Cantonese,1,4.5,694,1447.1403133903134,69.48,39.505125,-119.7821,89502
8848e85415fffff,Chinese,1,3.0,125,1093.2730158730158,69.48,32.25066,-110.963032,85705
8848e85455fffff,Fast Food,1,3.5,125,1093.2730158730158,69.48,32.226046,-110.965172,85705
8848e85541fffff,American (Traditional),1,2.5,183,1126.9557226399331,69.48,32.221262,-110.882025,85711
8848e85605fffff,Seafood,1,3.0,16,1025.4444444444443,69.48,32.17666,-110.967941,85714
8848e85643fffff,Coffee & Tea,1,2.0,14,1025.4444444444443,69.48,32.162537,-110.989094,85714
8848e8574bfffff,Fast Food,1,2.5,14,1025.4444444444443,69.48,32.16374,-110.916722,85714
8848e8cdb3fffff,Italian,1,1.5,19,1025.4444444444443,69.48,32.163799,-110.93974,85714
882640c9ebfffff,Breakfast & Brunch,1,4.5,698,1452.229302832244,69.47,38.606307,-90.219514,63104
882640cb69fffff,Lounges,1,3.5,25,1035.0,69.47,38.717303,-90.229144,63147
882640da49fffff,American (New),1,3.0,6,1022.111111111111,69.47,38.86638,-90.084715,62095
882646a4a7fffff,Tacos,1,1.0,7,1022.111111111111,69.47,38.873996,-90.098542,62095
882646a4b5fffff,Chinese,1,3.0,8,1022.111111111111,69.47,38.86435,-90.077542,62095
882646a4b5fffff,Coffee & Tea,1,2.5,7,1022.111111111111,69.47,38.864864,-90.077535,62095
882646a59bfffff,Donuts,1,4.5,7,1022.111111111111,69.47,38.874715,-90.101056,62095
882646aed3fffff,American (Traditional),1,4.0,86,1072.0555555555554,69.47,38.889973,-90.180176,62002
882646aed7fffff,Beer,1,3.5,84,1072.0555555555554,69.47,38.892147,-90.186266,62002
8848e8560dfffff,Seafood,1,2.0,8,1025.4444444444443,69.47,32.172662,-110.967923,85714
8848e85643fffff,Bakeries,1,3.5,8,1025.4444444444443,69.47,32.16187,-110.990596,85714
8848e85643fffff,Mexican,1,4.0,12,1025.4444444444443,69.47,32.164434,-110.986674,85714
8848e85737fffff,Barbeque,1,3.5,177,1126.9557226399331,69.47,32.221011,-110.895594,85711
8848e8cdb3fffff,Pizza,1,3.0,8,1025.4444444444443,69.47,32.163738,-110.93972,85714
882640da43fffff,Nightlife,1,4.0,5,1022.111111111111,69.47,38.853213,-90.086156,62095
882640da4bfffff,Diners,1,3.5,5,1022.111111111111,69.47,38.860449,-90.086462,62095
882640da4dfffff,American (New),1,4.5,6,1022.111111111111,69.47,38.861596,-90.09844,62095
882646a4b5fffff,Fast Food,1,2.5,5,1022.111111111111,69.47,38.864372,-90.079389,62095
882646a4b5fffff,Seafood,1,4.0,6,1022.111111111111,69.47,38.863021,-90.078403,62095
882646a4bdfffff,Italian,1,2.0,6,1022.111111111111,69.47,38.872278,-90.069139,62095
88264d1505fffff,Soul Food,1,4.0,679,1440.5588667969785,69.47,36.043761,-86.712218,37211
8848e85093fffff,Vegetarian,1,3.5,171,1126.9557226399331,69.47,32.222099,-110.861155,85711
8848e850d3fffff,Korean,1,3.5,172,1126.9557226399331,69.47,32.19269,-110.859158,85711
8848e8543bfffff,Tacos,1,4.0,492,1326.3019794215445,69.47,32.255834,-110.96056,85719
8848e8548dfffff,Sandwiches,1,3.0,117,1093.2730158730158,69.47,32.278755,-110.994486,85705
8848e854adfffff,Soup,1,3.5,117,1093.2730158730158,69.47,32.286961,-110.969333,85705
8848e85551fffff,Korean,1,4.0,135,1101.2239422084624,69.47,32.235924,-110.906314,85712
8848e8560dfffff,Tex-Mex,1,5.0,12,1025.4444444444443,69.47,32.175274,-110.967978,85714
8848e85661fffff,Fast Food,1,4.0,11,1025.4444444444443,69.47,32.163713,-110.954971,85714
8848e85661fffff,Latin American,1,3.0,9,1025.4444444444443,69.47,32.170065,-110.955708,85714
8848e8566bfffff,Tacos,1,4.0,9,1025.4444444444443,69.47,32.163738,-110.96857,85714
8848e8cd99fffff,Bars,1,4.0,156,1118.3424242424242,69.47,32.136148,-110.961738,85706
8848e8cdb3fffff,Convenience Stores,1,3.5,7,1025.4444444444443,69.47,32.163859,-110.93746,85714
882640cb3bfffff,Dive Bars,1,4.0,16,1035.0,69.46,38.670525,-90.201042,63147
882640d899fffff,American (Traditional),1,3.5,56,1058.3333333333333,69.46,38.731436,-90.074348,62040
882640d8a3fffff,Sushi Bars,1,4.5,52,1058.3333333333333,69.46,38.725031,-90.124914,62040
88264626dbfffff,Persian/Iranian,1,4.0,300,1209.8347953216373,69.46,38.598929,-90.24272,63118
8848e85455fffff,Candy Stores,1,4.0,113,1093.2730158730158,69.46,32.227232,-110.965725,85705
8848e8554dfffff,American (Traditional),1,3.5,165,1126.9557226399331,69.46,32.218717,-110.875828,85711
8848e855d1fffff,Event Planning & Services,1,4.0,795,1520.2037037037037,69.46,32.287746,-110.944634,85718
88264626d1fffff,Sports Bars,1,4.5,148,1117.6020467836258,69.46,38.60242,-90.261621,63116
88264636b3fffff,Seafood,1,4.0,15,1035.0,69.46,38.718793,-90.250205,63147
882646aed7fffff,Sandwiches,1,4.0,74,1072.0555555555554,69.46,38.889879,-90.18453,62002
8848e85455fffff,American (New),1,4.0,112,1093.2730158730158,69.46,32.224809,-110.965321,85705
8848e85509fffff,Caribbean,1,3.5,127,1101.2239422084624,69.46,32.236821,-110.879298,85712
8848e85737fffff,American (Traditional),1,3.5,165,1126.9557226399331,69.46,32.221171,-110.894791,85711
8848e8cdbdfffff,Steakhouses,1,3.0,154,1118.3424242424242,69.46,32.149145,-110.925568,85706
882640cb07fffff,Burgers,1,1.0,9,1035.0,69.45,38.685235,-90.217873,63147
8826462261fffff,Comfort Food,1,3.5,572,1383.4940170940172,69.45,38.771345,-90.486559,63301
88264626b1fffff,Italian,1,4.5,224,1171.3425925925924,69.45,38.571832,-90.287621,63109
88298901cbfffff,American (New),1,4.0,668,1447.1403133903134,69.45,39.476212,-119.789985,89502
8848e85093fffff,Soup,1,4.0,155,1126.9557226399331,69.45,32.221139,-110.859837,85711
8848e8509bfffff,American (New),1,4.0,160,1126.9557226399331,69.45,32.207412,-110.864745,85711
8848e85457fffff,African,1,4.5,101,1093.2730158730158,69.45,32.2361,-110.969678,85705
8848e85727fffff,Asian Fusion,1,4.0,159,1126.9557226399331,69.45,32.204133,-110.875614,85711
882640c86dfffff,Diners,1,4.0,5,1035.0,69.45,38.66121,-90.195166,63147
882640ca6bfffff,American (Traditional),1,4.0,48,1058.3333333333333,69.45,38.701328,-90.149462,62040
8826462697fffff,Barbeque,1,4.5,144,1117.6020467836258,69.45,38.572992,-90.264949,63116
88264626d1fffff,Chinese,1,4.0,144,1117.6020467836258,69.45,38.60191,-90.258025,63116
88264636bbfffff,Pizza,1,1.0,9,1035.0,69.45,38.722214,-90.239374,63147
882646aed3fffff,American (New),1,4.0,69,1072.0555555555554,69.45,38.890268,-90.183487,62002
882646aed3fffff,Diners,1,4.5,70,1072.0555555555554,69.45,38.890048,-90.181429,62002
882661a23dfffff,Nightlife,1,4.0,266,1194.3237639553429,69.45,39.769475,-86.197145,46222
8848e85413fffff,Nightlife,1,3.5,103,1093.2730158730158,69.45,32.260799,-110.980575,85705
8848e85455fffff,Burgers,1,2.5,101,1093.2730158730158,69.45,32.224901,-110.965734,85705
8848e85461fffff,Ethiopian,1,4.5,336,1236.9766308243727,69.45,32.221805,-110.931167,85716
8848e85545fffff,Sports Bars,1,2.0,157,1126.9557226399331,69.45,32.221163,-110.867223,85711
8848e85555fffff,Asian Fusion,1,4.0,116,1101.2239422084624,69.45,32.237225,-110.893648,85712
88264626b7fffff,Salad,1,4.5,216,1171.3425925925924,69.44,38.56512,-90.292448,63109
88264626b9fffff,Mediterranean,1,4.5,221,1171.3425925925924,69.44,38.579334,-90.281582,63109
88264626dbfffff,Ramen,1,4.5,132,1117.6020467836258,69.44,38.601171,-90.242987,63116
882646a5ebfffff,Burgers,1,4.5,60,1072.0555555555554,69.44,38.900361,-90.14844,62002
882646aed7fffff,Event Planning & Services,1,4.5,59,1072.0555555555554,69.44,38.89125,-90.18455,62002
882646aed7fffff,Nightlife,1,3.0,62,1072.0555555555554,69.44,38.891665,-90.187221,62002
8848e85509fffff,Cafes,1,2.5,109,1101.2239422084624,69.44,32.236531,-110.879037,85712
8848e85515fffff,Steakhouses,1,3.5,103,1101.2239422084624,69.44,32.261132,-110.892776,85712
8848e85721fffff,Food Trucks,1,4.5,152,1126.9557226399331,69.44,32.198242,-110.874547,85711
8848e8cd85fffff,Salad,1,3.0,133,1118.3424242424242,69.44,32.134706,-110.924259,85706
882640d8a3fffff,Caterers,1,4.0,35,1058.3333333333333,69.44,38.723868,-90.124268,62040
882646aed7fffff,Lounges,1,4.0,57,1072.0555555555554,69.44,38.891385,-90.187172,62002
8848e854adfffff,Creperies,1,4.0,94,1093.2730158730158,69.44,32.288056,-110.962484,85705
8848e85503fffff,Korean,1,4.0,109,1101.2239422084624,69.44,32.251155,-110.887656,85712
8848e8551dfffff,Donuts,1,3.0,103,1101.2239422084624,69.44,32.250276,-110.893128,85712
8848e8556bfffff,Burgers,1,3.0,106,1101.2239422084624,69.44,32.235562,-110.861643,85712
8848e85733fffff,Nightlife,1,2.5,325,1236.9766308243727,69.44,32.22188,-110.91307,85716
882640d8cbfffff,Sandwiches,1,4.5,33,1058.3333333333333,69.43,38.761132,-90.084759,62040
882640d8d9fffff,Burgers,1,1.5,30,1058.3333333333333,69.43,38.749833,-90.071642,62040
88264620c1fffff,Ethnic Food,1,3.5,585,1405.838095238095,69.43,38.675403,-90.464173,63141
882646aed7fffff,Irish,1,4.5,48,1072.0555555555554,69.43,38.890862,-90.188718,62002
88264d1029fffff,Soup,1,4.0,1600,2033.717292140719,69.43,36.149943,-86.779478,37203
882661a211fffff,Active Life,1,4.0,649,1444.3333333333333,69.43,39.76495,-86.159109,46225
882661a327fffff,Japanese,1,4.0,300,1227.0441201570234,69.43,39.779684,-86.287869,46214
8829890193fffff,Buffets,1,3.5,652,1447.1403133903134,69.43,39.512863,-119.806912,89502
8844465581fffff,Seafood,1,4.0,585,1405.4166666666667,69.43,30.008954,-90.162264,70002
8848e850b3fffff,Desserts,1,4.0,188,1154.5453384418902,69.43,32.231199,-110.840465,85710
8848e85553fffff,Food Stands,1,4.5,96,1101.2239422084624,69.43,32.241392,-110.909485,85712
8848e85733fffff,Mexican,1,3.0,137,1126.9557226399331,69.43,32.215271,-110.908617,85711
8848e8cdb7fffff,Barbeque,1,4.0,129,1118.3424242424242,69.43,32.158963,-110.924415,85706
882640c82bfffff,Pizza,1,4.0,522,1364.1055555555556,69.43,38.630135,-90.189798,63101
882661b311fffff,Seafood,1,4.0,214,1172.6180264180264,69.43,39.913012,-86.180881,46260
88441a91b5fffff,Spanish,1,4.5,1772,2140.7226593233677,69.43,27.770829,-82.650834,33705
8848e85099fffff,Delis,1,3.5,141,1126.9557226399331,69.43,32.207352,-110.859761,85711
8848e850bbfffff,Japanese,1,4.0,185,1154.5453384418902,69.43,32.222026,-110.839252,85710
8848e854e3fffff,Sushi Bars,1,3.0,82,1093.2730158730158,69.43,32.278453,-110.979892,85705
8848e85541fffff,Tex-Mex,1,3.5,141,1126.9557226399331,69.43,32.222045,-110.881323,85711
8848e85739fffff,Italian,1,3.5,138,1126.9557226399331,69.43,32.200754,-110.908891,85711
882640d8a1fffff,Chinese,1,2.5,19,1058.3333333333333,69.42,38.728204,-90.122849,62040
